rep_id,segment,trained,training_date,program_1,program_2,quota_usd,ramp_days
7120,SMB,1,2026-03-11,Sales Skills,Sales Skills,200000,134
7121,SMB,1,2025-08-14,Sales Skills,Sales Skills,200000,99
7122,SMB,1,2025-06-21,Soft Skills,Product Knowledge,200000,72
7123,SMB,1,2025-06-26,Sales Skills,Product Knowledge,200000,159
7124,SMB,1,2026-04-07,Tools Training,Tools Training,200000,113
7125,SMB,1,2025-11-23,Product Knowledge,Product Knowledge,200000,129
7126,SMB,1,2025-10-27,Tools Training,Tools Training,200000,128
7127,SMB,1,2025-05-31,Soft Skills,Soft Skills,200000,149
7128,SMB,1,2026-02-09,Sales Skills,Product Knowledge,200000,196
7129,SMB,1,2025-07-02,Sales Skills,Sales Skills,200000,133
7130,SMB,1,2025-08-29,Product Knowledge,Sales Skills,200000,147
7131,SMB,1,2025-11-03,Tools Training,Sales Skills,200000,89
7132,SMB,1,2026-03-11,Product Knowledge,Soft Skills,200000,67
7133,SMB,1,2026-03-15,Product Knowledge,Tools Training,200000,81
7134,SMB,1,2025-11-06,Soft Skills,Product Knowledge,200000,173
7135,SMB,1,2026-01-29,Soft Skills,Sales Skills,200000,126
7136,SMB,1,2026-03-01,Sales Skills,Sales Skills,200000,154
7137,SMB,1,2025-09-01,Soft Skills,Tools Training,200000,94
7138,SMB,1,2025-07-15,Tools Training,Sales Skills,200000,174
7139,SMB,1,2026-04-15,Sales Skills,Soft Skills,200000,134
7140,SMB,1,2026-01-24,Product Knowledge,Tools Training,200000,63
7141,SMB,1,2025-11-21,Sales Skills,Sales Skills,200000,175
7142,SMB,1,2026-01-23,Tools Training,Sales Skills,200000,115
7143,SMB,1,2026-02-18,Product Knowledge,Tools Training,200000,135
7144,SMB,1,2025-10-07,Product Knowledge,Sales Skills,200000,182
7145,SMB,1,2025-08-06,Soft Skills,Product Knowledge,200000,98
7146,SMB,1,2025-11-02,Soft Skills,Sales Skills,200000,114
7147,SMB,1,2026-03-04,Soft Skills,Tools Training,200000,93
7148,SMB,1,2025-06-18,Sales Skills,Tools Training,200000,130
7149,SMB,1,2025-12-14,Soft Skills,Tools Training,200000,126
7150,SMB,1,2025-10-10,Soft Skills,Product Knowledge,200000,130
7151,SMB,1,2025-08-07,Tools Training,Product Knowledge,200000,126
7152,SMB,1,2025-09-29,Tools Training,Product Knowledge,200000,175
7153,SMB,1,2025-07-03,Tools Training,Tools Training,200000,124
7154,SMB,1,2026-01-08,Sales Skills,Sales Skills,200000,128
7155,SMB,1,2025-09-09,Sales Skills,Tools Training,200000,125
7156,SMB,1,2026-03-28,Soft Skills,Soft Skills,200000,158
7157,SMB,1,2026-02-21,Sales Skills,Soft Skills,200000,106
7158,SMB,1,2026-02-08,Sales Skills,Product Knowledge,200000,157
7159,SMB,1,2025-08-31,Sales Skills,Sales Skills,200000,124
7160,SMB,1,2025-09-27,Tools Training,Soft Skills,200000,119
7161,SMB,1,2026-04-19,Soft Skills,Tools Training,200000,109
7162,SMB,1,2025-09-01,Sales Skills,Sales Skills,200000,123
7163,SMB,1,2026-02-08,Product Knowledge,Product Knowledge,200000,158
7164,SMB,1,2026-01-29,Product Knowledge,Soft Skills,200000,136
7165,SMB,1,2025-06-30,Product Knowledge,Product Knowledge,200000,110
7166,SMB,1,2025-09-21,Product Knowledge,Tools Training,200000,146
7167,SMB,1,2026-04-19,Product Knowledge,Tools Training,200000,186
7168,SMB,1,2026-02-05,Product Knowledge,Sales Skills,200000,112
7169,SMB,1,2026-04-14,Soft Skills,Sales Skills,200000,125
7170,SMB,1,2025-11-16,Sales Skills,Tools Training,200000,173
7171,SMB,1,2025-12-07,Product Knowledge,Product Knowledge,200000,116
7172,SMB,1,2025-10-08,Product Knowledge,Product Knowledge,200000,125
7173,SMB,1,2026-04-11,Soft Skills,Product Knowledge,200000,131
7174,SMB,1,2025-07-03,Sales Skills,Product Knowledge,200000,75
7175,SMB,1,2025-12-21,Tools Training,Tools Training,200000,100
7176,SMB,1,2025-10-13,Soft Skills,Sales Skills,200000,162
7177,SMB,1,2025-12-23,Soft Skills,Product Knowledge,200000,114
7178,SMB,1,2025-07-23,Product Knowledge,Product Knowledge,200000,110
7179,SMB,1,2025-11-15,Product Knowledge,Tools Training,200000,111
7180,SMB,1,2025-07-25,Sales Skills,Sales Skills,200000,122
7181,SMB,1,2025-10-05,Sales Skills,Sales Skills,200000,129
7182,SMB,1,2025-10-09,Sales Skills,Sales Skills,200000,157
7183,SMB,1,2025-11-28,Sales Skills,Sales Skills,200000,163
7184,SMB,1,2026-02-09,Soft Skills,Soft Skills,200000,131
7185,SMB,1,2025-12-02,Product Knowledge,Tools Training,200000,109
7186,SMB,1,2026-04-01,Tools Training,Product Knowledge,200000,133
7187,SMB,1,2026-02-14,Tools Training,Product Knowledge,200000,104
7188,SMB,1,2025-09-03,Soft Skills,Soft Skills,200000,90
7189,SMB,1,2025-10-20,Soft Skills,Soft Skills,200000,128
7190,SMB,1,2025-09-25,Product Knowledge,Sales Skills,200000,179
7191,SMB,1,2025-09-30,Soft Skills,Tools Training,200000,129
7192,SMB,1,2025-09-10,Soft Skills,Product Knowledge,200000,137
7193,SMB,1,2025-08-24,Sales Skills,Tools Training,200000,116
7194,SMB,1,2025-08-14,Soft Skills,Tools Training,200000,94
7195,SMB,1,2026-04-29,Tools Training,Tools Training,200000,110
7196,SMB,1,2025-08-02,Sales Skills,Tools Training,200000,110
7197,SMB,1,2025-12-29,Tools Training,Sales Skills,200000,99
7198,SMB,1,2025-07-23,Tools Training,Tools Training,200000,88
7199,SMB,1,2025-09-24,Sales Skills,Tools Training,200000,117
7200,SMB,1,2025-10-23,Tools Training,Sales Skills,200000,165
7201,SMB,1,2026-01-28,Tools Training,Sales Skills,200000,136
7202,SMB,1,2026-03-08,Tools Training,Sales Skills,200000,153
7203,SMB,1,2026-02-22,Sales Skills,Tools Training,200000,110
7204,SMB,1,2025-12-27,Product Knowledge,Soft Skills,200000,166
7205,SMB,1,2025-10-30,Product Knowledge,Sales Skills,200000,91
7206,SMB,1,2025-11-03,Product Knowledge,Product Knowledge,200000,96
7207,SMB,1,2025-06-05,Soft Skills,Soft Skills,200000,109
7208,SMB,1,2025-09-06,Soft Skills,Soft Skills,200000,115
7209,SMB,1,2026-04-25,Tools Training,Sales Skills,200000,74
7210,SMB,1,2025-12-06,Tools Training,Sales Skills,200000,171
7211,SMB,1,2025-09-19,Soft Skills,Soft Skills,200000,100
7212,SMB,1,2025-09-05,Sales Skills,Tools Training,200000,133
7213,SMB,1,2025-08-05,Soft Skills,Tools Training,200000,132
7214,SMB,1,2026-01-17,Tools Training,Product Knowledge,200000,159
7215,SMB,1,2025-07-21,Sales Skills,Tools Training,200000,113
7216,SMB,1,2025-07-01,Soft Skills,Sales Skills,200000,118
7217,SMB,1,2025-06-23,Tools Training,Product Knowledge,200000,108
7218,SMB,1,2025-11-16,Sales Skills,Sales Skills,200000,147
7219,SMB,1,2025-09-18,Tools Training,Product Knowledge,200000,92
7220,SMB,1,2026-02-06,Sales Skills,Soft Skills,200000,163
7221,SMB,1,2025-10-30,Tools Training,Soft Skills,200000,145
7222,SMB,1,2026-01-27,Soft Skills,Product Knowledge,200000,138
7223,SMB,1,2026-02-11,Product Knowledge,Soft Skills,200000,60
7224,SMB,1,2025-06-24,Tools Training,Sales Skills,200000,106
7225,SMB,1,2025-06-11,Product Knowledge,Tools Training,200000,186
7226,SMB,1,2025-06-30,Product Knowledge,Tools Training,200000,97
7227,SMB,1,2025-11-11,Product Knowledge,Product Knowledge,200000,100
7228,SMB,1,2025-10-03,Soft Skills,Product Knowledge,200000,134
7229,SMB,1,2026-02-11,Product Knowledge,Product Knowledge,200000,97
7230,SMB,1,2025-08-05,Product Knowledge,Soft Skills,200000,153
7231,SMB,1,2026-03-12,Sales Skills,Tools Training,200000,122
7232,SMB,1,2026-03-01,Product Knowledge,Soft Skills,200000,120
7233,SMB,1,2025-08-24,Sales Skills,Soft Skills,200000,144
7234,SMB,1,2026-01-08,Soft Skills,Product Knowledge,200000,110
7235,SMB,1,2025-09-27,Product Knowledge,Soft Skills,200000,135
7236,SMB,1,2025-07-14,Soft Skills,Sales Skills,200000,108
7237,SMB,1,2025-06-30,Soft Skills,Sales Skills,200000,107
7238,SMB,1,2026-04-04,Product Knowledge,Soft Skills,200000,110
7239,SMB,1,2026-03-04,Sales Skills,Soft Skills,200000,165
7240,SMB,1,2025-07-19,Product Knowledge,Product Knowledge,200000,116
7241,SMB,1,2025-08-15,Sales Skills,Soft Skills,200000,129
7242,SMB,1,2025-10-28,Soft Skills,Sales Skills,200000,110
7243,SMB,1,2025-08-29,Sales Skills,Soft Skills,200000,164
7244,SMB,1,2026-04-06,Soft Skills,Soft Skills,200000,122
7245,SMB,1,2025-09-04,Product Knowledge,Soft Skills,200000,125
7246,SMB,1,2025-06-28,Tools Training,Tools Training,200000,91
7247,SMB,1,2025-09-18,Product Knowledge,Soft Skills,200000,141
7248,SMB,1,2025-07-19,Sales Skills,Sales Skills,200000,100
7249,SMB,1,2026-03-26,Tools Training,Sales Skills,200000,173
7250,SMB,1,2025-12-21,Sales Skills,Product Knowledge,200000,100
7251,SMB,1,2025-07-04,Product Knowledge,Sales Skills,200000,141
7252,SMB,1,2025-10-11,Soft Skills,Sales Skills,200000,170
7253,SMB,1,2025-11-18,Soft Skills,Product Knowledge,200000,79
7254,SMB,1,2026-01-13,Product Knowledge,Soft Skills,200000,107
7255,SMB,1,2025-07-20,Product Knowledge,Tools Training,200000,134
7256,SMB,1,2025-07-18,Sales Skills,Soft Skills,200000,70
7257,SMB,1,2025-09-26,Tools Training,Product Knowledge,200000,135
7258,SMB,1,2025-11-20,Tools Training,Product Knowledge,200000,130
7259,SMB,1,2025-11-24,Product Knowledge,Tools Training,200000,127
7260,SMB,1,2025-08-21,Sales Skills,Product Knowledge,200000,156
7261,SMB,1,2025-12-31,Tools Training,Sales Skills,200000,125
7262,SMB,1,2025-10-30,Sales Skills,Product Knowledge,200000,114
7263,SMB,1,2025-07-27,Soft Skills,Tools Training,200000,121
7264,SMB,1,2025-12-02,Product Knowledge,Soft Skills,200000,136
7265,SMB,1,2025-06-02,Tools Training,Soft Skills,200000,107
7266,SMB,1,2026-01-24,Tools Training,Soft Skills,200000,175
7267,SMB,1,2026-03-05,Sales Skills,Tools Training,200000,105
7268,SMB,1,2026-02-08,Tools Training,Product Knowledge,200000,150
7269,SMB,1,2026-02-02,Product Knowledge,Product Knowledge,200000,125
7270,SMB,1,2025-12-15,Product Knowledge,Sales Skills,200000,105
7271,SMB,1,2025-11-27,Tools Training,Sales Skills,200000,112
7272,SMB,1,2025-11-05,Sales Skills,Soft Skills,200000,126
7273,SMB,1,2026-02-05,Sales Skills,Tools Training,200000,89
7274,SMB,1,2025-11-15,Soft Skills,Tools Training,200000,166
7275,SMB,1,2025-12-04,Sales Skills,Sales Skills,200000,103
7276,SMB,1,2025-09-23,Sales Skills,Product Knowledge,200000,79
7277,SMB,1,2025-10-02,Product Knowledge,Soft Skills,200000,131
7278,SMB,1,2025-08-13,Sales Skills,Sales Skills,200000,170
7279,SMB,1,2026-01-07,Sales Skills,Product Knowledge,200000,140
7280,SMB,1,2026-02-02,Product Knowledge,Sales Skills,200000,119
7281,SMB,1,2025-08-10,Tools Training,Sales Skills,200000,60
7282,SMB,1,2025-09-09,Product Knowledge,Soft Skills,200000,102
7283,SMB,1,2025-08-18,Tools Training,Tools Training,200000,116
7284,SMB,1,2025-10-05,Product Knowledge,Sales Skills,200000,107
7285,SMB,1,2026-01-17,Tools Training,Soft Skills,200000,104
7286,SMB,1,2025-08-08,Sales Skills,Tools Training,200000,66
7287,SMB,1,2025-08-24,Sales Skills,Sales Skills,200000,132
7288,SMB,1,2025-08-29,Tools Training,Tools Training,200000,108
7289,SMB,1,2025-09-12,Tools Training,Tools Training,200000,108
7290,SMB,1,2025-12-30,Soft Skills,Tools Training,200000,118
7291,SMB,1,2026-04-19,Sales Skills,Tools Training,200000,154
7292,SMB,1,2025-07-23,Sales Skills,Soft Skills,200000,150
7293,SMB,1,2026-01-09,Soft Skills,Sales Skills,200000,166
7294,SMB,1,2025-12-24,Sales Skills,Tools Training,200000,173
7295,SMB,1,2025-12-30,Product Knowledge,Sales Skills,200000,120
7296,SMB,1,2025-07-07,Product Knowledge,Tools Training,200000,140
7297,SMB,1,2025-08-03,Product Knowledge,Tools Training,200000,191
7298,SMB,1,2026-01-27,Sales Skills,Soft Skills,200000,123
7299,SMB,1,2026-01-26,Sales Skills,Soft Skills,200000,128
7300,SMB,1,2025-10-30,Tools Training,Soft Skills,200000,155
7301,SMB,1,2025-07-23,Tools Training,Product Knowledge,200000,77
7302,SMB,1,2025-12-12,Tools Training,Tools Training,200000,120
7303,SMB,1,2025-08-06,Soft Skills,Soft Skills,200000,127
7304,SMB,1,2025-07-07,Product Knowledge,Sales Skills,200000,177
7305,SMB,1,2026-03-01,Tools Training,Soft Skills,200000,125
7306,SMB,1,2025-09-21,Product Knowledge,Product Knowledge,200000,110
7307,SMB,1,2026-02-24,Tools Training,Soft Skills,200000,110
7308,SMB,1,2025-10-22,Product Knowledge,Soft Skills,200000,158
7309,SMB,1,2026-02-10,Product Knowledge,Soft Skills,200000,130
7310,SMB,1,2026-03-06,Soft Skills,Tools Training,200000,149
7311,SMB,1,2025-11-01,Sales Skills,Soft Skills,200000,146
7312,SMB,1,2025-08-26,Product Knowledge,Sales Skills,200000,135
7313,SMB,1,2025-06-03,Product Knowledge,Soft Skills,200000,105
7314,SMB,1,2025-08-19,Soft Skills,Soft Skills,200000,109
7315,SMB,1,2026-02-04,Tools Training,Tools Training,200000,149
7316,SMB,1,2025-10-19,Sales Skills,Product Knowledge,200000,144
7317,SMB,1,2025-12-08,Sales Skills,Tools Training,200000,171
7318,SMB,1,2026-03-21,Product Knowledge,Soft Skills,200000,108
7319,SMB,1,2026-03-28,Sales Skills,Soft Skills,200000,60
7320,SMB,1,2026-01-25,Tools Training,Sales Skills,200000,117
7321,SMB,1,2025-12-17,Soft Skills,Tools Training,200000,118
7322,SMB,1,2026-01-04,Tools Training,Sales Skills,200000,94
7323,SMB,1,2025-06-14,Soft Skills,Tools Training,200000,156
7324,SMB,1,2025-10-11,Soft Skills,Sales Skills,200000,116
7325,SMB,1,2025-06-25,Tools Training,Sales Skills,200000,96
7326,SMB,1,2025-06-18,Product Knowledge,Soft Skills,200000,132
7327,SMB,1,2025-12-05,Tools Training,Product Knowledge,200000,172
7328,SMB,1,2025-07-19,Tools Training,Tools Training,200000,127
7329,SMB,1,2026-01-22,Product Knowledge,Product Knowledge,200000,126
7330,SMB,1,2025-08-21,Tools Training,Product Knowledge,200000,108
7331,SMB,1,2025-08-11,Soft Skills,Product Knowledge,200000,177
7332,SMB,1,2025-09-12,Tools Training,Soft Skills,200000,156
7333,SMB,1,2025-11-17,Soft Skills,Sales Skills,200000,175
7334,SMB,1,2026-02-10,Tools Training,Tools Training,200000,118
7335,SMB,1,2026-01-10,Tools Training,Sales Skills,200000,61
7336,SMB,1,2025-11-03,Soft Skills,Soft Skills,200000,128
7337,SMB,1,2025-09-10,Product Knowledge,Product Knowledge,200000,135
7338,SMB,1,2026-01-18,Soft Skills,Sales Skills,200000,119
7339,SMB,1,2026-02-04,Sales Skills,Soft Skills,200000,192
7340,SMB,1,2026-04-14,Soft Skills,Product Knowledge,200000,123
7341,SMB,1,2025-12-04,Sales Skills,Tools Training,200000,124
7342,SMB,1,2025-10-22,Soft Skills,Product Knowledge,200000,116
7343,SMB,1,2025-06-25,Sales Skills,Tools Training,200000,173
7344,SMB,1,2026-04-17,Soft Skills,Product Knowledge,200000,110
7345,SMB,1,2025-12-01,Tools Training,Sales Skills,200000,149
7346,SMB,1,2025-10-06,Product Knowledge,Soft Skills,200000,150
7347,SMB,1,2026-01-23,Soft Skills,Soft Skills,200000,162
7348,SMB,1,2026-03-25,Product Knowledge,Soft Skills,200000,76
7349,SMB,1,2025-08-19,Product Knowledge,Tools Training,200000,103
7350,SMB,1,2025-07-10,Sales Skills,Product Knowledge,200000,85
7351,SMB,1,2026-04-18,Soft Skills,Sales Skills,200000,107
7352,SMB,1,2025-12-22,Sales Skills,Tools Training,200000,100
7353,SMB,1,2026-03-22,Product Knowledge,Sales Skills,200000,123
7354,SMB,1,2025-08-17,Tools Training,Soft Skills,200000,95
7355,SMB,1,2026-04-01,Soft Skills,Product Knowledge,200000,147
7356,SMB,1,2025-12-04,Product Knowledge,Soft Skills,200000,147
7357,SMB,1,2025-07-20,Soft Skills,Tools Training,200000,146
7358,SMB,1,2026-02-05,Sales Skills,Sales Skills,200000,75
7359,SMB,1,2026-02-13,Product Knowledge,Product Knowledge,200000,102
7360,SMB,1,2025-11-23,Soft Skills,Sales Skills,200000,109
7361,SMB,1,2026-02-12,Soft Skills,Sales Skills,200000,132
7362,SMB,1,2025-09-29,Sales Skills,Soft Skills,200000,95
7363,SMB,1,2025-11-26,Tools Training,Sales Skills,200000,174
7364,SMB,1,2026-01-01,Soft Skills,Sales Skills,200000,123
7365,SMB,1,2026-02-25,Soft Skills,Sales Skills,200000,120
7366,SMB,1,2025-11-19,Soft Skills,Tools Training,200000,122
7367,SMB,1,2026-03-30,Tools Training,Soft Skills,200000,153
7368,SMB,1,2025-06-23,Soft Skills,Tools Training,200000,90
7369,SMB,1,2025-10-25,Soft Skills,Tools Training,200000,110
7370,SMB,1,2025-07-25,Tools Training,Product Knowledge,200000,112
7371,SMB,1,2025-07-26,Sales Skills,Tools Training,200000,113
7372,SMB,1,2025-10-13,Sales Skills,Sales Skills,200000,103
7373,SMB,1,2026-01-31,Sales Skills,Tools Training,200000,122
7374,SMB,1,2025-11-21,Soft Skills,Soft Skills,200000,89
7375,SMB,1,2025-07-28,Product Knowledge,Sales Skills,200000,117
7376,SMB,1,2025-08-27,Tools Training,Tools Training,200000,116
7377,SMB,1,2025-08-01,Tools Training,Product Knowledge,200000,178
7378,SMB,1,2025-07-09,Product Knowledge,Product Knowledge,200000,138
7379,SMB,1,2025-08-16,Product Knowledge,Product Knowledge,200000,106
7380,SMB,1,2025-11-20,Tools Training,Soft Skills,200000,126
7381,SMB,1,2026-02-12,Tools Training,Soft Skills,200000,134
7382,SMB,1,2025-08-19,Sales Skills,Sales Skills,200000,161
7383,SMB,1,2025-09-29,Soft Skills,Sales Skills,200000,115
7384,SMB,1,2025-07-18,Product Knowledge,Tools Training,200000,101
7385,SMB,1,2025-10-13,Soft Skills,Product Knowledge,200000,138
7386,SMB,1,2025-12-01,Soft Skills,Tools Training,200000,108
7387,SMB,1,2025-09-23,Sales Skills,Product Knowledge,200000,119
7388,SMB,1,2026-04-20,Product Knowledge,Product Knowledge,200000,154
7389,SMB,1,2025-09-28,Product Knowledge,Sales Skills,200000,101
7390,SMB,1,2026-04-19,Sales Skills,Product Knowledge,200000,155
7391,SMB,1,2025-12-27,Product Knowledge,Sales Skills,200000,110
7392,SMB,1,2025-06-02,Tools Training,Product Knowledge,200000,165
7393,SMB,1,2026-04-01,Soft Skills,Sales Skills,200000,147
7394,SMB,1,2025-07-19,Sales Skills,Soft Skills,200000,96
7395,SMB,1,2026-03-02,Product Knowledge,Soft Skills,200000,118
7396,SMB,1,2026-02-05,Sales Skills,Sales Skills,200000,137
7397,SMB,1,2026-01-03,Product Knowledge,Soft Skills,200000,148
7398,SMB,1,2025-12-06,Tools Training,Sales Skills,200000,66
7399,SMB,1,2026-02-26,Sales Skills,Sales Skills,200000,119
7400,SMB,1,2025-09-26,Soft Skills,Soft Skills,200000,121
7401,SMB,1,2025-11-04,Sales Skills,Sales Skills,200000,126
7402,SMB,1,2025-05-31,Sales Skills,Sales Skills,200000,170
7403,SMB,1,2025-11-10,Sales Skills,Tools Training,200000,141
7404,SMB,1,2025-11-08,Product Knowledge,Product Knowledge,200000,116
7405,SMB,1,2025-06-11,Tools Training,Sales Skills,200000,98
7406,SMB,1,2025-08-24,Sales Skills,Sales Skills,200000,136
7407,SMB,1,2025-08-20,Sales Skills,Sales Skills,200000,124
7408,SMB,1,2025-06-14,Sales Skills,Sales Skills,200000,184
7409,SMB,1,2025-11-16,Product Knowledge,Product Knowledge,200000,121
7410,SMB,1,2025-06-21,Tools Training,Soft Skills,200000,137
7411,SMB,1,2026-01-07,Soft Skills,Soft Skills,200000,151
7412,SMB,1,2025-09-03,Soft Skills,Product Knowledge,200000,165
7413,SMB,1,2026-01-09,Sales Skills,Tools Training,200000,174
7414,SMB,1,2026-04-18,Soft Skills,Sales Skills,200000,152
7415,SMB,1,2025-10-30,Product Knowledge,Product Knowledge,200000,148
7416,SMB,1,2025-11-08,Tools Training,Sales Skills,200000,179
7417,SMB,1,2026-03-02,Sales Skills,Soft Skills,200000,140
7418,SMB,1,2026-04-14,Soft Skills,Soft Skills,200000,119
7419,SMB,1,2025-12-22,Product Knowledge,Product Knowledge,200000,157
7420,SMB,1,2025-09-10,Product Knowledge,Soft Skills,200000,94
7421,SMB,1,2026-04-27,Soft Skills,Tools Training,200000,131
7422,SMB,1,2025-11-10,Soft Skills,Tools Training,200000,157
7423,SMB,1,2026-01-08,Tools Training,Soft Skills,200000,133
7424,SMB,1,2025-09-25,Soft Skills,Soft Skills,200000,155
7425,SMB,1,2026-01-24,Product Knowledge,Product Knowledge,200000,144
7426,SMB,1,2026-03-21,Soft Skills,Soft Skills,200000,105
7427,SMB,1,2025-12-11,Sales Skills,Sales Skills,200000,111
7428,SMB,1,2025-09-24,Soft Skills,Soft Skills,200000,88
7429,SMB,1,2025-12-06,Tools Training,Soft Skills,200000,147
7430,SMB,1,2025-06-15,Sales Skills,Sales Skills,200000,150
7431,SMB,1,2025-12-22,Product Knowledge,Soft Skills,200000,167
7432,SMB,1,2026-02-18,Sales Skills,Product Knowledge,200000,118
7433,SMB,1,2026-01-22,Tools Training,Tools Training,200000,148
7434,SMB,1,2026-04-07,Sales Skills,Sales Skills,200000,99
7435,SMB,1,2026-01-28,Soft Skills,Soft Skills,200000,92
7436,SMB,1,2025-12-18,Tools Training,Product Knowledge,200000,121
7437,SMB,1,2025-11-13,Tools Training,Soft Skills,200000,120
7438,SMB,1,2025-07-29,Sales Skills,Tools Training,200000,133
7439,SMB,1,2026-03-11,Soft Skills,Soft Skills,200000,95
7440,SMB,1,2026-01-28,Sales Skills,Soft Skills,200000,125
7441,SMB,1,2026-03-08,Sales Skills,Soft Skills,200000,141
7442,SMB,1,2025-11-12,Sales Skills,Product Knowledge,200000,119
7443,SMB,1,2026-02-16,Soft Skills,Product Knowledge,200000,172
7444,SMB,1,2025-08-10,Tools Training,Sales Skills,200000,161
7445,SMB,1,2026-03-23,Soft Skills,Sales Skills,200000,164
7446,SMB,1,2025-10-01,Tools Training,Tools Training,200000,85
7447,SMB,1,2026-03-16,Tools Training,Product Knowledge,200000,135
7448,SMB,1,2025-08-15,Sales Skills,Product Knowledge,200000,140
7449,SMB,1,2026-03-24,Product Knowledge,Soft Skills,200000,154
7450,SMB,1,2026-03-08,Sales Skills,Soft Skills,200000,105
7451,SMB,1,2025-07-30,Product Knowledge,Product Knowledge,200000,187
7452,SMB,1,2026-02-20,Product Knowledge,Soft Skills,200000,129
7453,SMB,1,2025-08-03,Soft Skills,Tools Training,200000,130
7454,SMB,1,2026-02-18,Tools Training,Sales Skills,200000,127
7455,SMB,1,2026-01-20,Tools Training,Sales Skills,200000,143
7456,SMB,1,2025-06-29,Tools Training,Soft Skills,200000,137
7457,SMB,1,2026-02-11,Soft Skills,Sales Skills,200000,138
7458,SMB,1,2026-04-13,Tools Training,Product Knowledge,200000,100
7459,SMB,1,2026-03-18,Product Knowledge,Product Knowledge,200000,117
7460,SMB,1,2026-01-11,Product Knowledge,Soft Skills,200000,163
7461,SMB,1,2025-07-20,Sales Skills,Tools Training,200000,167
7462,SMB,1,2026-01-02,Soft Skills,Tools Training,200000,109
7463,SMB,1,2025-07-15,Tools Training,Sales Skills,200000,143
7464,SMB,1,2026-01-14,Sales Skills,Soft Skills,200000,117
7465,SMB,1,2025-06-11,Product Knowledge,Sales Skills,200000,117
7466,SMB,1,2025-07-01,Tools Training,Sales Skills,200000,129
7467,SMB,1,2025-06-02,Tools Training,Product Knowledge,200000,98
7468,SMB,1,2025-09-17,Product Knowledge,Soft Skills,200000,94
7469,SMB,1,2025-06-29,Tools Training,Product Knowledge,200000,160
